Id,Genus,Species,Split,Genus_Name,Species_Name
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005966_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005966_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005966_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001861_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001861_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001861_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001861_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001855_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001855_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001855_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001855_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001855_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005882_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005882_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005882_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005882_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005882_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000548_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000548_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000548_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000548_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000548_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005979_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005979_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005979_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005979_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005979_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000573_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000573_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000573_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000573_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000573_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000575_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000575_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000575_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000575_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000575_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000560_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000560_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000560_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000560_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000608_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000608_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000608_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000608_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000608_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000589_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000589_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000589_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000589_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000571_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000571_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000571_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000571_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000571_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000588_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000588_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000588_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000588_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000588_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000616_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000616_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000616_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000616_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000616_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005986_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005986_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005986_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005986_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005986_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000581_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000581_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000581_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000581_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000581_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000567_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000567_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000567_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000567_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000567_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001850_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001850_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001850_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001850_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005849_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005849_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005849_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005849_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005849_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001853_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001853_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001853_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001853_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001853_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000586_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000586_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000586_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000586_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000586_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000609_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000609_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000609_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000609_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000578_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000578_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000578_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000578_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000578_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005975_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005975_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005975_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005975_06m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005975_09m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005975_10m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005975_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005975_08m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005975_07m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005975_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005818_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005818_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005818_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005818_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005818_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005987_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005987_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005987_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005987_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000544_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000544_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000544_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000544_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005817_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005817_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005817_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005817_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005817_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005952_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005952_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005952_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005952_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001914_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001914_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001914_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001914_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001914_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001914_06m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001867_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001867_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001867_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001867_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000551_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000551_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000551_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000551_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000551_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005899_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005899_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005899_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005899_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005899_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-007500_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-007500_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-007500_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000576_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000576_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000576_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000576_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000576_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005989_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005989_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005989_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005989_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005989_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000574_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000574_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000574_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000574_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000620_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000620_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000620_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000620_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000620_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001862_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001862_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001862_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001862_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-001862_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-007498_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-007498_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-007498_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-007514_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-007514_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000597_05m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000597_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000597_03m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000597_06m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000597_04m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-000597_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005894_01m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005894_02m.jpg,0,0,Train,aedes,aedes_aegypti
/opt/ImageBase/AWS_sync/cropped/aedes/aegypti/JHU-005894_03m.jpg,0,0,Train,aedes,aedes_aegypti
